frame_number,vehicle_count,processing_time_seconds
4292,0,0.061719
4293,0,0.059091
4294,0,0.058006
4295,0,0.059334
4296,0,0.053681
4297,0,0.056397
4298,0,0.057242
4299,0,0.067282
4300,0,0.231598
4301,0,0.147259
4302,0,0.143517
4303,0,0.152307
4304,0,0.153707
4305,0,0.154017
4306,0,0.149282
4307,0,0.151009
4308,0,0.150583
4309,0,0.150565
4310,0,0.153387
4311,0,0.153437
4312,0,0.157753
4313,0,0.157576
4314,0,0.152403
4315,0,0.150694
4316,0,0.15356
4317,0,0.153611
4318,0,0.14635
4319,0,0.154691
4320,0,0.144403
4321,0,0.154339
4322,0,0.150083
4323,0,0.151823
4324,0,0.153726
4325,0,0.150161
4326,0,0.149438
4327,0,0.157762
4328,0,0.151105
4329,0,0.15511
4330,0,0.153199
4331,0,0.156671
4332,0,0.154361
4333,0,0.149431
4334,0,0.151097
4335,0,0.144752
4336,0,0.149883
4337,0,0.151332
4338,0,0.15295
4339,0,0.148836
4340,0,0.1467
4341,0,0.149089
4342,0,0.151959
4343,0,0.168704
4344,0,0.069176
4345,0,0.062788
4346,0,0.056842
4347,0,0.054291
4348,0,0.054222
4349,0,0.053522
4350,0,0.062259
4351,0,0.068399
4352,0,0.065543
4353,0,0.059213
4354,0,0.058558
4355,0,0.053867
4356,0,0.053975
4357,0,0.054507
4358,0,0.058414
4359,0,0.059995
4360,0,0.05782
4361,0,0.109578
4362,0,0.178551
4363,0,0.161531
4364,0,0.159676
4365,0,0.161689
4366,0,0.161736
4367,0,0.181055
4368,0,0.152684
4369,0,0.15417
4370,0,0.152783
4371,0,0.155262
4372,0,0.147625
4373,0,0.162826
4374,0,0.151348
4375,0,0.154037
4376,0,0.151924
4377,0,0.152675
4378,0,0.156507
4379,0,0.155246
4380,0,0.151405
4381,0,0.164253
4382,0,0.157042
4383,0,0.152506
4384,0,0.155603
4385,0,0.161322
4386,0,0.160404
4387,0,0.167559
4388,0,0.159589
4389,0,0.149451
4390,0,0.149924
4391,0,0.150174
4392,0,0.143793
4393,0,0.152785
4394,0,0.158062
4395,0,0.154657
4396,0,0.155468
4397,0,0.149979
4398,0,0.14748
4399,0,0.149605
4400,0,0.153023
4401,0,0.158478
4402,0,0.166901
4403,0,0.152004
4404,0,0.148839
4405,0,0.153315
4406,0,0.155219
4407,0,0.151361
4408,0,0.148633
4409,0,0.151955
4410,0,0.157854
4411,0,0.174128
4412,0,0.151867
4413,0,0.152011
4414,0,0.160065
4415,0,0.155113
4416,0,0.163264
4417,0,0.170274
4418,0,0.164514
4419,0,0.149546
4420,0,0.149585
4421,0,0.138148
4422,0,0.134684
4423,0,0.170695
4424,0,0.171865
4425,0,0.202537
4426,0,0.177471
4427,0,0.192293
4428,0,0.203199
4429,0,0.203392
4430,0,0.209208
4431,0,0.18119
4432,0,0.16961
4433,0,0.172457
4434,0,0.172222
4435,0,0.17406
4436,0,0.172051
4437,0,0.172943
4438,0,0.172193
4439,0,0.168168
4440,0,0.169445
4441,0,0.185047
4442,0,0.184191
4443,0,0.171584
4444,0,0.182441
4445,0,0.204214
4446,0,0.185132
4447,0,0.179292
4448,0,0.177688
4449,0,0.176145
4450,0,0.16433
4451,0,0.168883
4452,0,0.16935
4453,0,0.179111
4454,0,0.193594
4455,0,0.192903
4456,0,0.190439
4457,0,0.184778
4458,0,0.193833
4459,0,0.189428
4460,0,0.166614
4461,0,0.16812
4462,0,0.197355
4463,0,0.195827
4464,0,0.189061
4465,0,0.18431
4466,0,0.181239
4467,0,0.194528
4468,0,0.1926
4469,0,0.186812
4470,0,0.188912
4471,0,0.197317
4472,0,0.192691
4473,0,0.224372
4474,0,0.207835
4475,0,0.173935
4476,0,0.204608
4477,0,0.163818
4478,0,0.191682
4479,0,0.186905
4480,0,0.178002
4481,0,0.202266
4482,0,0.171415
4483,0,0.267688
4484,0,0.180477
4485,0,0.167382
4486,0,0.166142
4487,0,0.171924
4488,0,0.169942
4489,0,0.170528
4490,0,0.170205
4491,0,0.169211
4492,0,0.169399
4493,0,0.166428
4494,0,0.167931
4495,0,0.168965
4496,0,0.166563
4497,0,0.167627
4498,0,0.1674
4499,0,0.160892
4500,0,0.169513
4501,0,0.332373
4502,0,0.170841
4503,0,0.177994
4504,0,0.181539
4505,0,0.171277
4506,0,0.180245
4507,0,0.166302
4508,0,0.163502
4509,0,0.17098
4510,0,0.17255
4511,0,0.174441
4512,0,0.167114
4513,0,0.171788
4514,0,0.171917
4515,0,0.165261
4516,0,0.19972
4517,0,0.1643
4518,0,0.165583
4519,0,0.162113
4520,0,0.164132
4521,0,0.168296
4522,0,0.168438
4523,0,0.170864
4524,0,0.163424
4525,0,0.167282
4526,0,0.165095
4527,0,0.16921
4528,0,0.161468
4529,0,0.169714
4530,0,0.168305
4531,0,0.176879
4532,0,0.161177
4533,0,0.162337
4534,0,0.227834
4535,0,0.180745
4536,0,0.171818
4537,0,0.174014
4538,0,0.169901
4539,0,0.163849
4540,0,0.160677
4541,0,0.172616
4542,0,0.162748
4543,0,0.168849
4544,0,0.166091
4545,0,0.167047
4546,0,0.164986
4547,0,0.172247
4548,0,0.167208
4549,0,0.170935
4550,0,0.170062
4551,0,0.149439
4552,0,0.165862
4553,0,0.165724
4554,0,0.172231
4555,0,0.167105
4556,0,0.162234
4557,0,0.168418
4558,0,0.15648
4559,0,0.232562
4560,0,0.172344
4561,0,0.172261
4562,0,0.174837
4563,0,0.214293
4564,0,0.153222
4565,0,0.171698
4566,0,0.179953
4567,0,0.185311
4568,0,0.17686
4569,0,0.185751
4570,0,0.259249
4571,0,0.165265
4572,0,0.1933
4573,0,0.163096
4574,0,0.162803
4575,0,0.18657
4576,0,0.176265
4577,0,0.174925
4578,0,0.174034
4579,0,0.187061
4580,0,0.170578
4581,0,0.163988
4582,0,0.175693
4583,0,0.202811
4584,0,0.157704
4585,0,0.167039
4586,0,0.169423
4587,0,0.153253
4588,0,0.168204
4589,0,0.162716
4590,0,0.165453
4591,0,0.181769
4592,0,0.16367
4593,0,0.146824
4594,0,0.198353
4595,0,0.189884
4596,0,0.185879
4597,0,0.173129
4598,0,0.172989
4599,0,0.172339
4600,0,0.170549
4601,0,0.169843
4602,0,0.171707
4603,0,0.228875
4604,0,0.173078
4605,0,0.167195
4606,0,0.173173
4607,0,0.166205
4608,0,0.169203
4609,0,0.170964
4610,0,0.179329
4611,0,0.18434
4612,0,0.173279
4613,0,0.211301
4614,0,0.162327
4615,0,0.17383
4616,0,0.167909
4617,0,0.173422
4618,0,0.173701
4619,1,0.170632
4620,1,0.169885
4621,1,0.182819
4622,1,0.178071
4623,1,0.196209
4624,2,0.251218
4625,1,0.210008
4626,1,0.183531
4627,1,0.16989
4628,1,0.167847
4629,1,0.176166
4630,1,0.172731
4631,1,0.168678
4632,1,0.179653
4633,1,0.181248
4634,1,0.160289
4635,1,0.164464
4636,1,0.170262
4637,1,0.168286
4638,1,0.17193
4639,1,0.167291
4640,1,0.174123
4641,1,0.167639
4642,1,0.168949
4643,1,0.16763
4644,1,0.17434
4645,1,0.172085
4646,1,0.183231
4647,1,0.17015
4648,1,0.177087
4649,1,0.169501
4650,1,0.168575
4651,1,0.179985
4652,1,0.16874
4653,2,0.175872
4654,1,0.178958
4655,1,0.187146
4656,1,0.175645
4657,1,0.223873
4658,1,0.169312
4659,1,0.171719
4660,1,0.177672
4661,1,0.175865
4662,1,0.16892
4663,1,0.167536
4664,1,0.176192
4665,1,0.181332
4666,1,0.170775
4667,1,0.165027
4668,1,0.171683
4669,1,0.171809
4670,1,0.173012
4671,1,0.166152
4672,1,0.168299
4673,1,0.168956
4674,1,0.164256
4675,1,0.17095
4676,1,0.172633
4677,1,0.168294
4678,1,0.166812
4679,1,0.171652
4680,1,0.172524
4681,1,0.182306
4682,1,0.167005
4683,1,0.165864
4684,1,0.175975
4685,1,0.173434
4686,1,0.173158
4687,1,0.182356
4688,1,0.164931
4689,1,0.162063
4690,1,0.162537
4691,1,0.165755
4692,1,0.165339
4693,1,0.150806
4694,1,0.170828
4695,1,0.172258
4696,1,0.170675
4697,1,0.165264
4698,1,0.169813
4699,1,0.166303
4700,1,0.167253
4701,1,0.173308
4702,1,0.168814
4703,1,0.172214
4704,1,0.170934
4705,1,0.169778
4706,1,0.172541
4707,1,0.169778
4708,1,0.179914
4709,1,0.170853
4710,1,0.170236
4711,1,0.183068
4712,1,0.172585
4713,1,0.175858
4714,1,0.176042
4715,1,0.180161
4716,1,0.174492
4717,1,0.175925
4718,1,0.175524
4719,1,0.176074
4720,1,0.167653
4721,1,0.175241
4722,1,0.17698
4723,1,0.164081
4724,1,0.173782
4725,1,0.168619
4726,1,0.163277
4727,1,0.169337
4728,1,0.171168
4729,1,0.171106
4730,1,0.168335
4731,1,0.169407
4732,1,0.167076
4733,1,0.167994
4734,1,0.165109
4735,1,0.16863
4736,1,0.171756
4737,1,0.167868
4738,1,0.163152
4739,1,0.240982
4740,1,0.166827
4741,1,0.182482
4742,1,0.171021
4743,1,0.176403
4744,1,0.178497
4745,1,0.172774
4746,1,0.176078
4747,1,0.172643
4748,1,0.166063
4749,1,0.168723
4750,1,0.168153
4751,1,0.166131
4752,1,0.162157
4753,1,0.160488
4754,1,0.172852
4755,1,0.172812
4756,1,0.168616
4757,1,0.172119
4758,1,0.173654
4759,1,0.168246
4760,1,0.167639
4761,1,0.169312
4762,1,0.166283
4763,1,0.171247
4764,1,0.154723
4765,1,0.166377
4766,1,0.171199
4767,1,0.160917
4768,1,0.16271
4769,1,0.164864
4770,1,0.225068
4771,1,0.20441
4772,1,0.176915
4773,1,0.186879
4774,1,0.181685
4775,1,0.187871
4776,1,0.192737
4777,1,0.184817
4778,1,0.17202
4779,1,0.213015
4780,1,0.214755
4781,1,0.199242
4782,1,0.197692
4783,1,0.152437
4784,1,0.164194
4785,1,0.154416
4786,1,0.161611
4787,1,0.228909
4788,1,0.164707
4789,1,0.164448
4790,1,0.170471
4791,1,0.191495
4792,1,0.192092
4793,1,0.173381
4794,1,0.192859
4795,1,0.169856
4796,1,0.202873
4797,1,0.16453
4798,1,0.213019
4799,1,0.204236
4800,1,0.249738
4801,1,0.186878
4802,1,0.201028
4803,1,0.178384
4804,1,0.219285
4805,1,0.180527
4806,1,0.19313
4807,1,0.1913
4808,1,0.189031
4809,1,0.19575
4810,1,0.209524
4811,1,0.224339
4812,1,0.173832
4813,1,0.208079
4814,1,0.171864
4815,1,0.173597
4816,1,0.173156
4817,1,0.172642
4818,1,0.171784
4819,1,0.172066
4820,1,0.179363
4821,1,0.175392
4822,1,0.170728
4823,1,0.17578
4824,1,0.171919
4825,1,0.173099
4826,1,0.175063
4827,1,0.177746
4828,1,0.179907
4829,1,0.171222
4830,1,0.170126
4831,1,0.206851
4832,1,0.169371
4833,1,0.184349
4834,1,0.179406
4835,1,0.183439
4836,1,0.196286
4837,1,0.17567
4838,1,0.169064
4839,1,0.173773
4840,1,0.169351
4841,1,0.163051
4842,1,0.173463
4843,1,0.178701
4844,1,0.170751
4845,1,0.172765
4846,1,0.173961
4847,1,0.168225
4848,1,0.175369
4849,1,0.172646
4850,1,0.170884
4851,1,0.174456
4852,1,0.183555
4853,1,0.17297
4854,1,0.171868
4855,1,0.182898
4856,1,0.180617
4857,1,0.170755
4858,1,0.171793
4859,1,0.165335
4860,1,0.173806
4861,1,0.182209
4862,1,0.171619
4863,1,0.230875
4864,1,0.215701
4865,1,0.188857
4866,1,0.180265
4867,1,0.184382
4868,1,0.171682
4869,1,0.163945
4870,1,0.172756
4871,0,0.174258
4872,0,0.175968
4873,0,0.169846
4874,0,0.173249
4875,0,0.171027
4876,0,0.174937
4877,0,0.192309
4878,0,0.183178
4879,0,0.171315
4880,0,0.166735
4881,0,0.166685
4882,0,0.169175
4883,0,0.167351
4884,0,0.168097
4885,0,0.169931
4886,0,0.189784
4887,0,0.166401
4888,0,0.172863
4889,0,0.186012
4890,0,0.211608
4891,0,0.219669
4892,0,0.198378
4893,0,0.208501
4894,0,0.217407
4895,0,0.195751
4896,0,0.1904
4897,0,0.180603
4898,0,0.173807
4899,0,0.189906
4900,0,0.169449
4901,0,0.162054
4902,0,0.193014
4903,0,0.18948
4904,0,0.177332
4905,0,0.206807
4906,0,0.177473
4907,0,0.205921
4908,0,0.176087
4909,0,0.215386
4910,0,0.197007
4911,0,0.169911
4912,0,0.203594
4913,0,0.17091
4914,0,0.168183
4915,0,0.170904
4916,0,0.172434
4917,0,0.181438
4918,0,0.193481
4919,0,0.143768
4920,0,0.238128
4921,0,0.188439
4922,0,0.165356
4923,0,0.176059
4924,0,0.186745
4925,0,0.208319
4926,0,0.189198
4927,0,0.18578
4928,0,0.169248
4929,0,0.147915
4930,0,0.176372
4931,0,0.166543
4932,0,0.172796
4933,0,0.188507
4934,0,0.166675
4935,0,0.177803
4936,0,0.166021
4937,0,0.18087
4938,0,0.192475
4939,0,0.173326
4940,0,0.165482
4941,0,0.170003
4942,0,0.175429
4943,0,0.176295
4944,0,0.171804
4945,0,0.167694
4946,0,0.158916
4947,0,0.179637
4948,0,0.172289
4949,0,0.171575
4950,0,0.172815
4951,0,0.181973
4952,0,0.16795
4953,0,0.185229
4954,0,0.188692
4955,0,0.184344
4956,0,0.183164
4957,0,0.175447
4958,0,0.177351
4959,0,0.169564
4960,0,0.17111
4961,0,0.169708
4962,0,0.17471
4963,0,0.19595
4964,0,0.165116
4965,0,0.172737
4966,0,0.172277
4967,0,0.19798
4968,0,0.172137
4969,0,0.176103
4970,0,0.172648
4971,0,0.170768
4972,0,0.176907
4973,0,0.170098
4974,0,0.166984
4975,0,0.170301
4976,0,0.171237
4977,0,0.169897
4978,0,0.195166
4979,0,0.197912
4980,0,0.179282
4981,0,0.334396
4982,0,0.174009
4983,0,0.186742
4984,0,0.194317
4985,0,0.188568
4986,0,0.186768
4987,0,0.167295
4988,0,0.17681
4989,0,0.181424
4990,0,0.173151
4991,0,0.182093
4992,0,0.167922
4993,0,0.180881
4994,0,0.167224
4995,0,0.174793
4996,0,0.171486
4997,0,0.170455
4998,0,0.165577
4999,0,0.185505
5000,0,0.176728
5001,0,0.176835
5002,0,0.189073
5003,0,0.184237
5004,0,0.17884
5005,0,0.172931
5006,0,0.175886
5007,0,0.148551
5008,0,0.173005
5009,0,0.170013
5010,0,0.169248
5011,0,0.18345
5012,0,0.176468
5013,0,0.174254
5014,0,0.18752
5015,0,0.193262
5016,0,0.189442
5017,0,0.178414
5018,0,0.177432
5019,0,0.190321
5020,0,0.182615
5021,0,0.17337
5022,0,0.17513
5023,0,0.167873
5024,0,0.166832
5025,0,0.172536
5026,0,0.17518
5027,0,0.179406
5028,0,0.17187
5029,0,0.172672
5030,0,0.173438
5031,0,0.179174
5032,0,0.174583
5033,0,0.176686
5034,0,0.168472
5035,0,0.168625
5036,0,0.169964
5037,0,0.171998
5038,0,0.170207
5039,0,0.179547
5040,0,0.181044
5041,0,0.194883
5042,0,0.18831
5043,0,0.193319
5044,0,0.196881
5045,0,0.205574
5046,0,0.210996
5047,0,0.194055
5048,0,0.152977
5049,0,0.198358
5050,0,0.170811
5051,0,0.169
5052,0,0.158811
5053,0,0.153696
5054,0,0.161278
5055,0,0.148357
5056,0,0.150644
5057,0,0.143248
5058,0,0.173994
5059,0,0.158791
5060,0,0.189842
5061,0,0.15088
5062,0,0.160494
5063,0,0.159708
5064,0,0.167128
5065,0,0.1666
5066,0,0.165425
5067,0,0.170689
5068,0,0.173683
5069,0,0.173423
5070,0,0.168597
5071,0,0.185497
5072,0,0.171497
5073,0,0.17481
5074,0,0.182124
5075,0,0.185068
5076,0,0.17731
5077,0,0.181061
5078,0,0.169499
5079,0,0.17131
5080,0,0.175621
5081,0,0.176218
5082,0,0.172726
5083,0,0.170229
5084,0,0.174726
5085,0,0.169592
5086,0,0.172695
5087,0,0.171402
5088,0,0.16832
5089,0,0.159151
5090,0,0.162439
5091,0,0.171516
5092,0,0.176748
5093,0,0.166037
5094,0,0.172209
5095,0,0.167992
5096,0,0.170998
5097,0,0.176407
5098,0,0.172059
5099,0,0.169233
5100,0,0.170398
5101,0,0.185071
5102,0,0.187647
5103,0,0.180283
5104,0,0.178102
5105,0,0.192924
5106,0,0.183496
5107,0,0.173735
5108,0,0.172766
5109,0,0.168129
5110,0,0.171404
5111,0,0.167669
5112,0,0.175205
5113,0,0.175825
5114,0,0.178349
5115,0,0.193937
5116,0,0.188213
5117,0,0.17953
5118,0,0.187604
5119,0,0.18113
5120,0,0.184796
5121,0,0.177965
5122,0,0.167548
5123,0,0.192088
5124,0,0.167868
5125,0,0.17516
5126,0,0.189861
5127,0,0.193546
5128,0,0.221111
5129,0,0.189626
5130,0,0.179385
5131,0,0.218581
5132,0,0.204447
5133,0,0.227821
5134,0,0.220586
5135,0,0.22908
5136,0,0.197242
5137,0,0.176842
5138,0,0.169112
5139,0,0.168646
5140,0,0.17324
5141,0,0.164986
5142,0,0.167887
5143,0,0.169901
5144,0,0.172309
5145,0,0.17696
5146,0,0.169618
5147,0,0.167876
5148,0,0.170231
5149,0,0.165759
5150,0,0.109891
5151,0,0.062965
5152,0,0.064137
5153,0,0.069686
5154,0,0.059297
5155,0,0.078649
5156,0,0.064339
5157,0,0.058323
5158,0,0.061189
5159,0,0.059431
5160,0,0.071434
5161,0,0.108953
5162,0,0.073451
5163,0,0.063074
5164,0,0.066144
5165,0,0.055537
5166,0,0.052814
5167,0,0.058835
5168,0,0.058317
5169,0,0.055567
5170,0,0.051998
5171,0,0.052988
5172,0,0.052305
5173,0,0.050264
5174,0,0.049707
5175,0,0.05033
5176,0,0.050292
5177,0,0.050207
5178,0,0.051037
5179,0,0.052013
5180,0,0.051928
5181,0,0.050004
5182,0,0.050032
5183,0,0.047222
5184,0,0.046546
5185,0,0.045848
5186,0,0.050368
5187,0,0.051425
5188,0,0.049208
5189,0,0.050351
5190,0,0.056507
5191,0,0.063533
5192,0,0.057578
5193,0,0.056699
5194,0,0.056751
5195,0,0.055922
5196,0,0.056314
5197,0,0.055167
5198,0,0.05403
5199,0,0.050873
5200,0,0.052814
5201,0,0.052429
5202,0,0.0536
5203,0,0.055413
5204,0,0.089311
5205,0,0.077539
5206,0,0.093195
5207,0,0.240621
5208,0,0.195649
5209,0,0.194916
5210,0,0.194873
5211,0,0.197991
5212,0,0.188299
5213,0,0.243383
5214,0,0.19707
5215,0,0.184752
5216,0,0.199249
5217,0,0.185217
5218,0,0.202338
5219,0,0.19775
5220,0,0.200886
5221,0,0.176292
5222,0,0.155256
5223,0,0.152882
5224,0,0.155401
5225,0,0.170552
5226,0,0.158211
5227,0,0.168866
5228,0,0.169178
5229,0,0.173466
5230,0,0.165398
5231,0,0.190931
5232,0,0.166196
5233,0,0.188154
5234,0,0.156114
5235,0,0.166773
5236,0,0.182384
5237,0,0.158857
5238,0,0.301952
5239,0,0.162868
5240,0,0.161959
5241,0,0.164991
5242,0,0.185908
5243,0,0.18008
5244,0,0.189284
5245,0,0.187432
5246,0,0.26317
5247,0,0.181277
5248,0,0.202624
5249,0,0.188098
5250,0,0.171133
5251,0,0.188774
5252,0,0.165887
5253,0,0.203581
5254,0,0.176038
5255,0,0.201854
5256,0,0.178113
5257,0,0.170897
5258,0,0.174712
5259,0,0.157633
5260,0,0.157563
5261,0,0.160639
5262,0,0.14479
5263,0,0.155235
5264,0,0.148491
5265,0,0.150668
5266,0,0.194299
5267,0,0.145444
5268,0,0.129506
5269,0,0.150785
5270,0,0.159818
5271,0,0.196464
5272,0,0.240077
5273,0,0.161517
5274,0,0.160001
5275,0,0.172093
5276,0,0.184912
5277,0,0.151135
5278,0,0.117636
5279,0,0.147281
5280,0,0.162197
5281,0,0.171209
5282,0,0.228887
5283,0,0.146477
5284,0,0.15482
5285,0,0.198135
5286,0,0.176243
5287,0,0.16349
5288,0,0.168403
5289,0,0.16371
5290,0,0.170642
5291,0,0.159468
5292,0,0.164373
5293,0,0.184099
5294,0,0.18469
5295,0,0.183539
5296,0,0.191566
5297,0,0.185432
5298,0,0.160831
5299,0,0.161014
5300,0,0.180334
5301,0,0.205464
5302,0,0.173764
5303,0,0.182198
5304,0,0.170583
5305,0,0.181663
5306,0,0.170882
5307,0,0.172376
5308,0,0.165368
5309,0,0.164419
5310,0,0.159991
5311,0,0.184517
5312,0,0.170415
5313,0,0.179277
5314,0,0.178754
5315,0,0.184897
5316,0,0.175349
5317,0,0.180633
5318,0,0.170644
5319,0,0.170777
5320,0,0.172521
5321,0,0.171227
5322,0,0.172523
5323,0,0.160535
5324,0,0.15876
5325,0,0.181059
5326,0,0.180652
5327,0,0.17286
5328,0,0.174394
5329,0,0.167977
5330,0,0.166687
5331,0,0.171308
5332,0,0.176427
5333,0,0.173953
5334,0,0.170991
5335,0,0.166638
5336,0,0.169271
5337,0,0.161215
5338,0,0.176081
5339,0,0.16496
5340,0,0.168719
5341,0,0.183363
5342,0,0.173473
5343,0,0.183941
5344,0,0.183065
5345,0,0.185793
5346,0,0.178104
5347,0,0.176052
5348,0,0.17479
5349,0,0.180933
5350,0,0.18497
5351,0,0.170674
5352,0,0.167687
5353,0,0.17968
5354,0,0.167103
5355,0,0.171607
5356,0,0.172497
5357,0,0.169754
5358,0,0.171132
5359,0,0.16712
5360,0,0.175799
5361,0,0.167926
5362,0,0.170931
5363,0,0.168507
5364,0,0.16885
5365,0,0.170758
5366,0,0.172786
5367,0,0.173739
5368,0,0.173409
5369,0,0.163675
5370,0,0.169759
5371,0,0.177634
5372,0,0.16416
5373,0,0.169994
5374,0,0.170968
5375,0,0.179012
5376,0,0.184809
5377,0,0.18888
5378,0,0.197364
5379,0,0.171477
5380,0,0.183726
5381,0,0.188196
5382,0,0.192005
5383,0,0.176834
5384,0,0.172169
5385,0,0.208703
5386,0,0.073185
5387,0,0.06197
5388,0,0.06524
5389,0,0.058974
5390,0,0.059718
5391,0,0.057946
5392,0,0.0669
5393,0,0.064099
5394,0,0.09267
5395,0,0.313429
5396,0,0.169254
5397,0,0.16647
5398,0,0.173278
5399,0,0.170348
5400,0,0.168005
5401,0,0.194792
5402,0,0.17549
5403,0,0.195025
5404,0,0.182574
5405,0,0.179995
5406,0,0.175545
5407,0,0.212229
5408,0,0.183377
5409,0,0.172883
5410,0,0.174557
5411,0,0.175949
5412,0,0.183651
5413,0,0.173873
5414,0,0.167706
5415,0,0.172422
5416,0,0.172799
5417,0,0.174166
5418,0,0.169776
5419,0,0.18187
5420,0,0.156316
5421,0,0.067559
5422,0,0.064133
5423,0,0.064035
5424,0,0.066102
5425,0,0.070179
5426,0,0.084735
5427,0,0.062063
5428,0,0.068075
5429,0,0.206218
5430,0,0.186609
5431,0,0.192696
5432,0,0.169699
5433,0,0.172652
5434,0,0.177583
5435,0,0.175591
5436,0,0.172066
5437,0,0.189415
5438,0,0.18387
5439,0,0.177671
5440,0,0.18293
5441,0,0.170337
5442,0,0.170856
5443,0,0.170835
5444,0,0.1756
5445,0,0.17513
5446,0,0.16502
5447,0,0.166712
5448,0,0.159411
5449,0,0.162684
5450,0,0.169326
5451,0,0.169292
5452,0,0.169564
5453,0,0.165073
5454,0,0.163685
5455,0,0.1689
5456,0,0.17594
5457,0,0.190703
5458,0,0.170744
5459,0,0.163683
5460,0,0.170248
5461,0,0.198044
5462,0,0.17218
5463,0,0.179009
5464,0,0.182773
5465,0,0.183738
5466,0,0.177219
5467,0,0.178346
5468,0,0.194365
5469,0,0.171144
5470,0,0.168223
5471,0,0.177947
5472,0,0.17107
5473,0,0.176434
5474,0,0.176352
5475,0,0.174789
5476,0,0.172988
5477,0,0.175008
5478,0,0.169451
5479,0,0.173226
5480,0,0.171418
5481,0,0.178396
5482,0,0.183564
5483,0,0.180827
5484,0,0.189653
5485,0,0.176374
5486,0,0.177009
5487,0,0.205287
5488,0,0.206132
5489,0,0.169619
5490,0,0.190407
5491,0,0.231342
5492,0,0.215893
5493,0,0.196589
5494,0,0.20413
5495,0,0.213352
5496,0,0.212037
5497,0,0.189974
5498,0,0.202035
5499,0,0.192655
5500,0,0.214303
5501,0,0.203469
5502,0,0.214909
5503,0,0.191211
5504,0,0.180225
5505,0,0.187795
5506,0,0.165466
5507,0,0.179165
5508,0,0.17874
5509,0,0.165419
5510,0,0.170606
5511,0,0.170261
5512,0,0.170542
5513,0,0.173717
5514,0,0.183443
5515,0,0.17517
5516,0,0.232304
5517,0,0.068066
5518,0,0.059529
5519,0,0.05976
5520,0,0.057987
5521,0,0.069625
5522,0,0.065572
5523,0,0.059728
5524,0,0.05959
5525,0,0.060888
5526,0,0.072118
5527,0,0.063549
5528,0,0.061052
5529,0,0.058704
5530,0,0.058648
5531,0,0.059546
5532,0,0.059765
5533,0,0.06031
5534,0,0.059648
5535,0,0.064306
5536,0,0.064792
5537,0,0.061704
5538,0,0.06003
5539,0,0.061531
5540,0,0.059477
5541,0,0.060357
5542,0,0.059729
5543,0,0.059099
5544,0,0.061697
5545,0,0.059234
5546,0,0.059242
5547,0,0.058182
5548,0,0.055981
5549,0,0.061569
5550,0,0.060652
5551,0,0.065714
5552,0,0.061048
5553,0,0.056827
5554,0,0.058352
5555,0,0.058285
5556,0,0.05853
5557,0,0.05909
5558,0,0.058448
5559,0,0.059861
5560,0,0.05749
5561,0,0.057554
5562,0,0.059589
5563,0,0.061123
5564,0,0.063041
5565,0,0.059057
5566,0,0.059984
5567,0,0.057485
5568,0,0.060153
5569,0,0.058497
5570,0,0.057085
5571,0,0.057148
5572,0,0.059742
5573,0,0.058816
5574,0,0.065584
5575,0,0.061179
5576,0,0.059084
5577,0,0.066606
5578,0,0.058056
5579,0,0.062416
5580,0,0.06012
5581,0,0.064385
5582,0,0.058615
5583,0,0.058185
5584,0,0.058795
5585,0,0.057409
5586,0,0.060358
5587,0,0.058195
5588,0,0.057731
5589,0,0.198309
5590,0,0.199202
5591,0,0.175585
5592,0,0.170042
5593,0,0.172263
5594,0,0.171482
5595,0,0.167088
5596,0,0.177637
5597,0,0.166814
5598,0,0.169463
5599,0,0.168008
5600,0,0.172677
5601,0,0.172194
5602,0,0.168213
5603,0,0.172518
5604,0,0.157608
5605,0,0.174143
5606,0,0.171466
5607,0,0.167519
5608,0,0.172876
5609,0,0.174122
5610,0,0.16653
5611,0,0.186944
5612,0,0.163611
5613,0,0.244391
5614,0,0.192037
5615,0,0.177603
5616,0,0.178634
5617,0,0.169048
5618,0,0.191271
5619,0,0.185907
5620,0,0.139523
5621,0,0.065571
5622,0,0.061731
5623,0,0.061669
5624,0,0.05963
5625,0,0.057521
5626,0,0.061319
5627,0,0.059683
5628,0,0.060477
5629,0,0.060378
5630,0,0.08052
5631,0,0.182193
5632,0,0.184799
5633,0,0.182082
5634,0,0.171055
5635,0,0.171921
5636,0,0.173201
5637,0,0.169476
5638,0,0.178279
5639,0,0.1954
5640,0,0.176918
5641,0,0.204002
5642,0,0.174985
5643,0,0.199216
5644,0,0.201565
5645,0,0.190802
5646,0,0.187628
5647,0,0.174632
5648,0,0.191834
5649,0,0.1777
5650,0,0.177147
5651,0,0.186704
5652,0,0.176858
5653,0,0.166676
5654,0,0.179084
5655,0,0.062965
5656,0,0.066082
5657,0,0.135508
5658,0,0.168183
5659,0,0.180007
5660,0,0.175828
5661,0,0.173625
5662,0,0.189131
5663,0,0.205754
5664,0,0.195579
5665,0,0.193733
5666,0,0.197511
5667,0,0.188349
5668,0,0.192651
5669,0,0.166774
5670,0,0.16862
5671,0,0.181928
5672,0,0.164691
5673,0,0.168519
5674,0,0.160339
5675,0,0.174918
5676,0,0.176852
5677,0,0.167977
5678,0,0.167165
5679,0,0.157764
5680,0,0.170795
5681,0,0.169389
5682,0,0.163563
5683,0,0.151921
5684,0,0.165016
5685,0,0.166038
5686,0,0.16616
5687,0,0.163741
5688,0,0.168644
5689,0,0.169073
